Country,Year,TemperatureChange
Syria,2018,NaN
Syria,2019,NaN
Syria,2020,NaN
Syria,2021,NaN
Syria,2022,NaN
Syria,2023,NaN
Syrian Arab Rep.,1961,-0.041
Syrian Arab Rep.,1962,0.983
Syrian Arab Rep.,1963,0.545
Syrian Arab Rep.,1964,-0.709
Syrian Arab Rep.,1965,-0.186
Syrian Arab Rep.,1966,0.921
Syrian Arab Rep.,1967,-1.011
Syrian Arab Rep.,1968,-0.179
Syrian Arab Rep.,1969,0.171
Syrian Arab Rep.,1970,0.653
Syrian Arab Rep.,1971,-0.168
Syrian Arab Rep.,1972,-0.906
Syrian Arab Rep.,1973,-0.4
Syrian Arab Rep.,1974,-0.173
Syrian Arab Rep.,1975,-0.18
Syrian Arab Rep.,1976,-0.841
Syrian Arab Rep.,1977,0.186
Syrian Arab Rep.,1978,0.17
Syrian Arab Rep.,1979,0.919
Syrian Arab Rep.,1980,-0.179
Syrian Arab Rep.,1981,0.151
Syrian Arab Rep.,1982,-0.532
Syrian Arab Rep.,1983,-0.845
Syrian Arab Rep.,1984,0.01
Syrian Arab Rep.,1985,-0.021
Syrian Arab Rep.,1986,0.411
Syrian Arab Rep.,1987,-0.166
Syrian Arab Rep.,1988,-0.197
Syrian Arab Rep.,1989,0.389
Syrian Arab Rep.,1990,0.209
Syrian Arab Rep.,1991,0.49
Syrian Arab Rep.,1992,-1.113
Syrian Arab Rep.,1993,-0.562
Syrian Arab Rep.,1994,1.293
Syrian Arab Rep.,1995,0.192
Syrian Arab Rep.,1996,0.494
Syrian Arab Rep.,1997,-0.085
Syrian Arab Rep.,1998,1.185
Syrian Arab Rep.,1999,1.316
Syrian Arab Rep.,2000,0.704
Syrian Arab Rep.,2001,1.192
Syrian Arab Rep.,2002,0.894
Syrian Arab Rep.,2003,0.568
Syrian Arab Rep.,2004,0.679
Syrian Arab Rep.,2005,0.289
Syrian Arab Rep.,2006,1.058
Syrian Arab Rep.,2007,0.824
Syrian Arab Rep.,2008,1.067
Syrian Arab Rep.,2009,0.661
Syrian Arab Rep.,2010,2.488
Syrian Arab Rep.,2011,0.662
Syrian Arab Rep.,2012,1.057
Syrian Arab Rep.,2013,1.391
Syrian Arab Rep.,2014,1.199
Syrian Arab Rep.,2015,1.326
Syrian Arab Rep.,2016,1.818
Syrian Arab Rep.,2017,1.178
Syrian Arab Rep.,2018,2.424
Syrian Arab Rep.,2019,1.61
Syrian Arab Rep.,2020,1.931
Syrian Arab Rep.,2021,2.327
Syrian Arab Rep.,2022,1.635
Syrian Arab Rep.,2023,2.092
Türkiye,1961,0.178
Türkiye,1962,1.033
Türkiye,1963,0.486
Türkiye,1964,-0.719
Türkiye,1965,-0.34
Türkiye,1966,1.424
Türkiye,1967,-0.828
Türkiye,1968,-0.024
Türkiye,1969,-0.064
Türkiye,1970,0.853
Türkiye,1971,0.039
Türkiye,1972,-0.734
Türkiye,1973,-0.489
Türkiye,1974,-0.336
Türkiye,1975,-0.128
Türkiye,1976,-1.154
Türkiye,1977,0.192
Türkiye,1978,-0.055
Türkiye,1979,0.907
Türkiye,1980,-0.096
Türkiye,1981,0.399
Türkiye,1982,-0.228
Türkiye,1983,-0.455
Türkiye,1984,0.331
Türkiye,1985,-0.077
Türkiye,1986,0.416
Türkiye,1987,-0.402
Türkiye,1988,-0.311
Türkiye,1989,0.344
Türkiye,1990,-0.061
Türkiye,1991,0.225
Türkiye,1992,-1.237
Türkiye,1993,-0.812
Türkiye,1994,1.21
Türkiye,1995,0.156
Türkiye,1996,0.289
Türkiye,1997,0.017
Türkiye,1998,1.016
Türkiye,1999,1.251
Türkiye,2000,0.54
Türkiye,2001,1.536
Türkiye,2002,0.801
Türkiye,2003,0.314
Türkiye,2004,0.605
Türkiye,2005,0.44
Türkiye,2006,0.884
Türkiye,2007,0.978
Türkiye,2008,0.858
Türkiye,2009,0.678
Türkiye,2010,2.381
Türkiye,2011,0.375
Türkiye,2012,0.969
Türkiye,2013,1.342
Türkiye,2014,1.315
Türkiye,2015,0.783
Türkiye,2016,1.572
Türkiye,2017,0.758
Türkiye,2018,2.617
Türkiye,2019,1.679
Türkiye,2020,1.877
Türkiye,2021,1.92
Türkiye,2022,1.288
Türkiye,2023,2.061
Taiwan,1961,0.15
Taiwan,1962,-0.165
Taiwan,1963,-0.216
Taiwan,1964,0.251
Taiwan,1965,-0.143
Taiwan,1966,0.296
Taiwan,1967,0.099
Taiwan,1968,-0.928
Taiwan,1969,0.017
Taiwan,1970,-0.324
Taiwan,1971,-0.221
Taiwan,1972,-0.148
Taiwan,1973,0.5
Taiwan,1974,-0.359
Taiwan,1975,0.238
Taiwan,1976,-0.545
Taiwan,1977,0.227
Taiwan,1978,0.029
Taiwan,1979,0.045
Taiwan,1980,0.208
Taiwan,1981,-0.083
Taiwan,1982,-0.169
Taiwan,1983,0.243
Taiwan,1984,-0.569
Taiwan,1985,-0.079
Taiwan,1986,-0.25
Taiwan,1987,0.338
Taiwan,1988,0.282
Taiwan,1989,0.052
Taiwan,1990,0.331
Taiwan,1991,0.545
Taiwan,1992,-0.102
Taiwan,1993,0.318
Taiwan,1994,0.357
Taiwan,1995,0.16
Taiwan,1996,-0.016
Taiwan,1997,0.109
Taiwan,1998,1.17
Taiwan,1999,0.705
Taiwan,2000,0.384
Taiwan,2001,0.79
Taiwan,2002,0.945
Taiwan,2003,0.945
Taiwan,2004,0.559
Taiwan,2005,0.785
Taiwan,2006,0.832
Taiwan,2007,0.902
Taiwan,2008,0.696
Taiwan,2009,0.893
Taiwan,2010,0.623
Taiwan,2011,0.169
Taiwan,2012,0.455
Taiwan,2013,0.767
Taiwan,2014,0.673
Taiwan,2015,0.661
Taiwan,2016,0.939
Taiwan,2017,1.275
Taiwan,2018,1.022
Taiwan,2019,1.209
Taiwan,2020,1.62
Taiwan,2021,1.779
Taiwan,2022,1.257
Taiwan,2023,1.318
Tajikistan,1961,NaN
Tajikistan,1962,NaN
Tajikistan,1963,NaN
Tajikistan,1964,NaN
Tajikistan,1965,NaN
Tajikistan,1966,NaN
Tajikistan,1967,NaN
Tajikistan,1968,NaN
Tajikistan,1969,NaN
Tajikistan,1970,NaN
Tajikistan,1971,NaN
Tajikistan,1972,NaN
Tajikistan,1973,NaN
Tajikistan,1974,NaN
Tajikistan,1975,NaN
Tajikistan,1976,NaN
Tajikistan,1977,NaN
Tajikistan,1978,NaN
Tajikistan,1979,NaN
Tajikistan,1980,NaN
Tajikistan,1981,NaN
Tajikistan,1982,NaN
Tajikistan,1983,NaN
Tajikistan,1984,NaN
Tajikistan,1985,NaN
Tajikistan,1986,NaN
Tajikistan,1987,NaN
Tajikistan,1988,NaN
Tajikistan,1989,NaN
Tajikistan,1990,NaN
Tajikistan,1991,NaN
Tajikistan,1992,-0.298
Tajikistan,1993,-0.195
Tajikistan,1994,0.407
Tajikistan,1995,0.332
Tajikistan,1996,-0.529
Tajikistan,1997,1.101
Tajikistan,1998,0.554
Tajikistan,1999,0.996
Tajikistan,2000,0.879
Tajikistan,2001,1.37
Tajikistan,2002,1.164
Tajikistan,2003,0.471
Tajikistan,2004,1.218
Tajikistan,2005,0.669
Tajikistan,2006,1.439
Tajikistan,2007,1.075
Tajikistan,2008,0.795
Tajikistan,2009,0.677
Tajikistan,2010,1.202
Tajikistan,2011,1.312
Tajikistan,2012,-0.161
Tajikistan,2013,1.142
Tajikistan,2014,0.364
Tajikistan,2015,1.146
Tajikistan,2016,1.517
Tajikistan,2017,1.166
Tajikistan,2018,1.49
Tajikistan,2019,1.181
Tajikistan,2020,0.85
Tajikistan,2021,0.863
Tajikistan,2022,1.938
Tajikistan,2023,1.712
Thailand,1961,-0.165
Thailand,1962,-0.158
Thailand,1963,-0.328
Thailand,1964,-0.038
Thailand,1965,-0.238
Thailand,1966,0.399
Thailand,1967,-0.056
Thailand,1968,-0.131
Thailand,1969,0.454
Thailand,1970,-0.005
Thailand,1971,-0.491
Thailand,1972,0.028
Thailand,1973,0.353
Thailand,1974,-0.467
Thailand,1975,0.095
Thailand,1976,-0.516
Thailand,1977,0.088
Thailand,1978,0.279
Thailand,1979,0.59
Thailand,1980,0.497
Thailand,1981,0.305
Thailand,1982,0.14
Thailand,1983,0.444
Thailand,1984,0.104
Thailand,1985,0.3
Thailand,1986,0.088
Thailand,1987,0.763
Thailand,1988,0.271
Thailand,1989,0.299
Thailand,1990,0.513
Thailand,1991,0.641
Thailand,1992,0.358
Thailand,1993,0.294
Thailand,1994,0.353
Thailand,1995,0.681
Thailand,1996,0.228
Thailand,1997,0.388
Thailand,1998,1.424
Thailand,1999,0.409
Thailand,2000,0.042
Thailand,2001,0.628
Thailand,2002,0.631
Thailand,2003,0.771
Thailand,2004,0.515
Thailand,2005,0.859
Thailand,2006,0.652
Thailand,2007,0.523
Thailand,2008,0.378
Thailand,2009,0.493
Thailand,2010,1.293
Thailand,2011,0.247
Thailand,2012,0.908
Thailand,2013,1.109
Thailand,2014,0.692
Thailand,2015,1.202
Thailand,2016,1.462
Thailand,2017,1.044
Thailand,2018,0.813
Thailand,2019,1.714
Thailand,2020,1.475
Thailand,2021,1.012
Thailand,2022,0.937
Thailand,2023,1.447
The Bahamas,1961,0.016
The Bahamas,1962,-0.14
The Bahamas,1963,-0.173
The Bahamas,1964,0.116
The Bahamas,1965,0.008
The Bahamas,1966,-0.166
The Bahamas,1967,-0.18
The Bahamas,1968,-0.317
The Bahamas,1969,-0.108
The Bahamas,1970,-0.539
The Bahamas,1971,-0.132
The Bahamas,1972,0.449
The Bahamas,1973,0.31
The Bahamas,1974,0.068
The Bahamas,1975,0.466
The Bahamas,1976,-0.19
The Bahamas,1977,0.118
The Bahamas,1978,0.179
The Bahamas,1979,0.262
The Bahamas,1980,0.41
The Bahamas,1981,-0.064
The Bahamas,1982,0.521
The Bahamas,1983,0.211
The Bahamas,1984,0.088
The Bahamas,1985,0.301
The Bahamas,1986,0.287
The Bahamas,1987,0.456
The Bahamas,1988,0.403
The Bahamas,1989,0.681
The Bahamas,1990,0.789
The Bahamas,1991,0.81
The Bahamas,1992,0.298
The Bahamas,1993,0.372
The Bahamas,1994,0.786
The Bahamas,1995,0.734
The Bahamas,1996,0.083
The Bahamas,1997,0.843
The Bahamas,1998,0.989
The Bahamas,1999,0.684
The Bahamas,2000,0.269
The Bahamas,2001,0.2
The Bahamas,2002,0.92
The Bahamas,2003,1.067
The Bahamas,2004,0.398
The Bahamas,2005,0.477
The Bahamas,2006,0.389
The Bahamas,2007,0.913
The Bahamas,2008,0.894
The Bahamas,2009,0.487
The Bahamas,2010,0.382
The Bahamas,2011,0.458
The Bahamas,2012,0.539
The Bahamas,2013,0.751
The Bahamas,2014,1.066
The Bahamas,2015,1.267
The Bahamas,2016,1.207
The Bahamas,2017,1.476
The Bahamas,2018,1.18
The Bahamas,2019,1.6
The Bahamas,2020,1.715
The Bahamas,2021,0.714
The Bahamas,2022,1.304
The Bahamas,2023,1.688
Togo,1961,-0.093
Togo,1962,-0.186
Togo,1963,0.053
Togo,1964,-0.161
Togo,1965,-0.077
Togo,1966,0
Togo,1967,-0.221
Togo,1968,-0.08
Togo,1969,0.345
Togo,1970,0.37
Togo,1971,-0.162
Togo,1972,0.195
Togo,1973,0.597
Togo,1974,-0.013
Togo,1975,-0.226
Togo,1976,-0.258
Togo,1977,0.399
Togo,1978,-0.022
Togo,1979,0.477
Togo,1980,0.47
Togo,1981,0.232
Togo,1982,0.223
Togo,1983,0.732
Togo,1984,0.639
Togo,1985,0.449
Togo,1986,0.303
Togo,1987,1.054
Togo,1988,0.702
Togo,1989,0.174
Togo,1990,0.687
Togo,1991,0.327
Togo,1992,0.127
Togo,1993,0.531
Togo,1994,0.51
Togo,1995,0.578
Togo,1996,0.706
Togo,1997,0.578
Togo,1998,1.164
Togo,1999,0.598
Togo,2000,0.545
Togo,2001,0.666
Togo,2002,0.76
Togo,2003,1.037
Togo,2004,0.766
Togo,2005,1.019
Togo,2006,1.061
Togo,2007,0.913
Togo,2008,0.798
Togo,2009,0.921
Togo,2010,1.272
Togo,2011,0.916
Togo,2012,0.615
Togo,2013,0.813
Togo,2014,0.963
Togo,2015,1.166
Togo,2016,1.212
Togo,2017,1.345
Togo,2018,1.2
Togo,2019,1.333
Togo,2020,1.216
Togo,2021,1.619
Togo,2022,1.034
Togo,2023,1.451
Tokelau,1961,-0.036
Tokelau,1962,0.123
Tokelau,1963,0.178
Tokelau,1964,-0.23
Tokelau,1965,-0.182
Tokelau,1966,-0.136
Tokelau,1967,-0.474
Tokelau,1968,-0.387
Tokelau,1969,0.032
Tokelau,1970,-0.517
Tokelau,1971,-0.331
Tokelau,1972,0.135
Tokelau,1973,0.131
Tokelau,1974,-0.262
Tokelau,1975,-0.278
Tokelau,1976,0.198
Tokelau,1977,0.262
Tokelau,1978,0.255
Tokelau,1979,0.625
Tokelau,1980,0.459
Tokelau,1981,0.38
Tokelau,1982,0.5
Tokelau,1983,0.329
Tokelau,1984,0.214
Tokelau,1985,0.352
Tokelau,1986,0.429
Tokelau,1987,0.554
Tokelau,1988,0.238
Tokelau,1989,0.214
Tokelau,1990,0.635
Tokelau,1991,1.148
Tokelau,1992,NaN
Tokelau,1993,NaN
Tokelau,1994,NaN
Tokelau,1995,NaN
Tokelau,1996,NaN
Tokelau,1997,NaN
Tokelau,1998,NaN
Tokelau,1999,NaN
Tokelau,2000,NaN
Tokelau,2001,NaN
Tokelau,2002,NaN
Tokelau,2003,NaN
Tokelau,2004,NaN
Tokelau,2005,NaN
Tokelau,2006,NaN
Tokelau,2007,NaN
Tokelau,2008,NaN
Tokelau,2009,NaN
Tokelau,2010,NaN
Tokelau,2011,NaN
Tokelau,2012,NaN
Tokelau,2013,NaN
Tokelau,2014,NaN
Tokelau,2015,NaN
Tokelau,2016,NaN
Tokelau,2017,NaN
Tokelau,2018,NaN
Tokelau,2019,NaN
Tokelau,2020,NaN
Tokelau,2021,NaN
Tokelau,2022,NaN
Tokelau,2023,NaN
Tonga,1961,0.315
Tonga,1962,-0.196
Tonga,1963,-0.29
Tonga,1964,0.238
Tonga,1965,-0.602
Tonga,1966,-0.387
Tonga,1967,-0.165
Tonga,1968,0.05
Tonga,1969,-0.159
Tonga,1970,0.371
Tonga,1971,0.156
Tonga,1972,-0.035
Tonga,1973,0.402
Tonga,1974,0.062
Tonga,1975,0.035
Tonga,1976,-0.212
Tonga,1977,0.021
Tonga,1978,0.286
Tonga,1979,0.228
Tonga,1980,0.161
Tonga,1981,0.097
Tonga,1982,0.164
Tonga,1983,0.073
Tonga,1984,0.296
Tonga,1985,0.209
Tonga,1986,-0.007
Tonga,1987,-0.048
Tonga,1988,0.756
Tonga,1989,0.389
Tonga,1990,0.322
Tonga,1991,0.286
Tonga,1992,0.168
Tonga,1993,-0.143
Tonga,1994,0.156
Tonga,1995,0.447
Tonga,1996,0.272
Tonga,1997,0.131
Tonga,1998,0.136
Tonga,1999,0.054
Tonga,2000,0.206
Tonga,2001,0.507
Tonga,2002,0.667
Tonga,2003,0.272
Tonga,2004,0.427
Tonga,2005,0.595
Tonga,2006,0.375
Tonga,2007,0.657
Tonga,2008,0.109
Tonga,2009,0.181
Tonga,2010,0.698
Tonga,2011,0.392
Tonga,2012,0.488
Tonga,2013,0.622
Tonga,2014,0.498
Tonga,2015,0.545
Tonga,2016,1.069
Tonga,2017,0.863
Tonga,2018,0.629
Tonga,2019,1.059
Tonga,2020,0.945
Tonga,2021,0.608
Tonga,2022,0.516
Tonga,2023,0.853
Trinidad and Tobago,1961,0.279
Trinidad and Tobago,1962,-0.171
Trinidad and Tobago,1963,0.241
Trinidad and Tobago,1964,-0.133
Trinidad and Tobago,1965,-0.226
Trinidad and Tobago,1966,0.064
Trinidad and Tobago,1967,-0.154
Trinidad and Tobago,1968,-0.281
Trinidad and Tobago,1969,0.384
Trinidad and Tobago,1970,0.201
Trinidad and Tobago,1971,-0.445
Trinidad and Tobago,1972,-0.245
Trinidad and Tobago,1973,0.012
Trinidad and Tobago,1974,-0.448
Trinidad and Tobago,1975,-0.462
Trinidad and Tobago,1976,-0.268
Trinidad and Tobago,1977,0.011
Trinidad and Tobago,1978,0.04
Trinidad and Tobago,1979,0.206
Trinidad and Tobago,1980,0.332
Trinidad and Tobago,1981,0.291
Trinidad and Tobago,1982,-0.027
Trinidad and Tobago,1983,0.272
Trinidad and Tobago,1984,-0.123
Trinidad and Tobago,1985,-0.639
Trinidad and Tobago,1986,-0.441
Trinidad and Tobago,1987,0.448
Trinidad and Tobago,1988,0.311
Trinidad and Tobago,1989,-0.224
Trinidad and Tobago,1990,0.227
Trinidad and Tobago,1991,0.358
Trinidad and Tobago,1992,0.292
Trinidad and Tobago,1993,0.527
Trinidad and Tobago,1994,0.368
Trinidad and Tobago,1995,0.655
Trinidad and Tobago,1996,0.407
Trinidad and Tobago,1997,0.587
Trinidad and Tobago,1998,1.125
Trinidad and Tobago,1999,0.622
Trinidad and Tobago,2000,0.491
Trinidad and Tobago,2001,0.678
Trinidad and Tobago,2002,0.522
Trinidad and Tobago,2003,0.807
Trinidad and Tobago,2004,0.39
Trinidad and Tobago,2005,1.165
Trinidad and Tobago,2006,0.739
Trinidad and Tobago,2007,0.609
Trinidad and Tobago,2008,0.441
Trinidad and Tobago,2009,0.504
Trinidad and Tobago,2010,1.242
Trinidad and Tobago,2011,0.568
Trinidad and Tobago,2012,0.622
Trinidad and Tobago,2013,0.784
Trinidad and Tobago,2014,0.687
Trinidad and Tobago,2015,0.851
Trinidad and Tobago,2016,0.92
Trinidad and Tobago,2017,1.133
Trinidad and Tobago,2018,0.594
Trinidad and Tobago,2019,1.113
Trinidad and Tobago,2020,1.313
Trinidad and Tobago,2021,0.867
Trinidad and Tobago,2022,0.624
Trinidad and Tobago,2023,1.185
Tunisia,1961,0.299
Tunisia,1962,0.21
Tunisia,1963,0.015
Tunisia,1964,0.4
Tunisia,1965,-0.094
Tunisia,1966,0.543
Tunisia,1967,0.026
Tunisia,1968,0.084
Tunisia,1969,0.038
Tunisia,1970,-0.211
Tunisia,1971,-0.241
Tunisia,1972,-0.361
Tunisia,1973,-0.142
Tunisia,1974,-0.355
Tunisia,1975,-0.367
Tunisia,1976,-0.747
Tunisia,1977,0.608
Tunisia,1978,-0.385
Tunisia,1979,0.432
Tunisia,1980,-0.201
Tunisia,1981,0.072
Tunisia,1982,0.803
Tunisia,1983,0.213
Tunisia,1984,-0.132
Tunisia,1985,0.387
Tunisia,1986,0.425
Tunisia,1987,0.589
Tunisia,1988,1.316
Tunisia,1989,0.47
Tunisia,1990,1.41
Tunisia,1991,-0.049
Tunisia,1992,0.002
Tunisia,1993,0.676
Tunisia,1994,1.348
Tunisia,1995,0.665
Tunisia,1996,0.64
Tunisia,1997,1.265
Tunisia,1998,1.007
Tunisia,1999,1.767
Tunisia,2000,1.031
Tunisia,2001,2.017
Tunisia,2002,1.273
Tunisia,2003,1.738
Tunisia,2004,0.984
Tunisia,2005,1.122
Tunisia,2006,1.354
Tunisia,2007,1.479
Tunisia,2008,1.464
Tunisia,2009,0.952
Tunisia,2010,1.848
Tunisia,2011,1.129
Tunisia,2012,1.705
Tunisia,2013,1.56
Tunisia,2014,1.956
Tunisia,2015,1.273
Tunisia,2016,1.974
Tunisia,2017,1.447
Tunisia,2018,1.571
Tunisia,2019,1.413
Tunisia,2020,2.077
Tunisia,2021,2.5
Tunisia,2022,2.169
Tunisia,2023,2.403
Turkey,1961,NaN
Turkey,1962,NaN
Turkey,1963,NaN
Turkey,1964,NaN
Turkey,1965,NaN
Turkey,1966,NaN
Turkey,1967,NaN
Turkey,1968,NaN
Turkey,1969,NaN
Turkey,1970,NaN
Turkey,1971,NaN
Turkey,1972,NaN
Turkey,1973,NaN
Turkey,1974,NaN
Turkey,1975,NaN
Turkey,1976,NaN
Turkey,1977,NaN
Turkey,1978,NaN
Turkey,1979,NaN
Turkey,1980,NaN
Turkey,1981,NaN
Turkey,1982,NaN
Turkey,1983,NaN
Turkey,1984,NaN
Turkey,1985,NaN
Turkey,1986,NaN
Turkey,1987,NaN
Turkey,1988,NaN
Turkey,1989,NaN
Turkey,1990,NaN
Turkey,1991,NaN
Turkey,1992,NaN
Turkey,1993,NaN
Turkey,1994,NaN
Turkey,1995,NaN
Turkey,1996,NaN
Turkey,1997,NaN
Turkey,1998,NaN
Turkey,1999,NaN
Turkey,2000,NaN
Turkey,2001,NaN
Turkey,2002,NaN
Turkey,2003,NaN
Turkey,2004,NaN
Turkey,2005,NaN
Turkey,2006,NaN
Turkey,2007,NaN
Turkey,2008,NaN
Turkey,2009,NaN
Turkey,2010,NaN
Turkey,2011,NaN
Turkey,2012,NaN
Turkey,2013,NaN
Turkey,2014,NaN
Turkey,2015,NaN
Turkey,2016,NaN
Turkey,2017,NaN
Turkey,2018,NaN
Turkey,2019,NaN
Turkey,2020,NaN
Turkey,2021,NaN
Turkey,2022,NaN
Turkey,2023,NaN
Turkmenistan,1961,NaN
Turkmenistan,1962,NaN
Turkmenistan,1963,NaN
Turkmenistan,1964,NaN
Turkmenistan,1965,NaN
Turkmenistan,1966,NaN
Turkmenistan,1967,NaN
Turkmenistan,1968,NaN
Turkmenistan,1969,NaN
Turkmenistan,1970,NaN
Turkmenistan,1971,NaN
Turkmenistan,1972,NaN
Turkmenistan,1973,NaN
Turkmenistan,1974,NaN
Turkmenistan,1975,NaN
Turkmenistan,1976,NaN
Turkmenistan,1977,NaN
Turkmenistan,1978,NaN
Turkmenistan,1979,NaN
Turkmenistan,1980,NaN
Turkmenistan,1981,NaN
Turkmenistan,1982,NaN
Turkmenistan,1983,NaN
Turkmenistan,1984,NaN
Turkmenistan,1985,NaN
Turkmenistan,1986,NaN
Turkmenistan,1987,NaN
Turkmenistan,1988,NaN
Turkmenistan,1989,NaN
Turkmenistan,1990,NaN
Turkmenistan,1991,NaN
Turkmenistan,1992,-0.11
Turkmenistan,1993,-0.203
Turkmenistan,1994,0.248
Turkmenistan,1995,1.362
Turkmenistan,1996,-0.075
Turkmenistan,1997,1.344
Turkmenistan,1998,0.95
Turkmenistan,1999,1.284
Turkmenistan,2000,1.278
Turkmenistan,2001,1.509
Turkmenistan,2002,1.781
Turkmenistan,2003,0.066
Turkmenistan,2004,1.644
Turkmenistan,2005,1.288
Turkmenistan,2006,1.692
Turkmenistan,2007,1.1
Turkmenistan,2008,0.726
Turkmenistan,2009,1.086
Turkmenistan,2010,1.908
Turkmenistan,2011,1.109
Turkmenistan,2012,0.799
Turkmenistan,2013,1.648
Turkmenistan,2014,0.728
Turkmenistan,2015,1.417
Turkmenistan,2016,1.989
Turkmenistan,2017,1.671
Turkmenistan,2018,1.522
Turkmenistan,2019,1.792
Turkmenistan,2020,1.503
Turkmenistan,2021,1.639
Turkmenistan,2022,2.508
Turkmenistan,2023,2.384
Turks and Caicos Islands,1961,-0.09
Turks and Caicos Islands,1962,-0.232
Turks and Caicos Islands,1963,0.044
Turks and Caicos Islands,1964,0.254
Turks and Caicos Islands,1965,-0.314
Turks and Caicos Islands,1966,0.227
Turks and Caicos Islands,1967,NaN
Turks and Caicos Islands,1968,NaN
Turks and Caicos Islands,1969,NaN
Turks and Caicos Islands,1970,NaN
Turks and Caicos Islands,1971,0.101
Turks and Caicos Islands,1972,0.04
Turks and Caicos Islands,1973,0.312
Turks and Caicos Islands,1974,0.144
Turks and Caicos Islands,1975,0.462
Turks and Caicos Islands,1976,-0.146
Turks and Caicos Islands,1977,0.389
Turks and Caicos Islands,1978,0.843
Turks and Caicos Islands,1979,0.187
Turks and Caicos Islands,1980,0.391
Turks and Caicos Islands,1981,NaN
Turks and Caicos Islands,1982,NaN
Turks and Caicos Islands,1983,NaN
Turks and Caicos Islands,1984,NaN
Turks and Caicos Islands,1985,NaN
Turks and Caicos Islands,1986,NaN
Turks and Caicos Islands,1987,NaN
Turks and Caicos Islands,1988,NaN
Turks and Caicos Islands,1989,NaN
Turks and Caicos Islands,1990,NaN
Turks and Caicos Islands,1991,NaN
Turks and Caicos Islands,1992,NaN
Turks and Caicos Islands,1993,NaN
Turks and Caicos Islands,1994,NaN
Turks and Caicos Islands,1995,NaN
Turks and Caicos Islands,1996,NaN
Turks and Caicos Islands,1997,NaN
Turks and Caicos Islands,1998,NaN
Turks and Caicos Islands,1999,NaN
Turks and Caicos Islands,2000,NaN
Turks and Caicos Islands,2001,NaN
Turks and Caicos Islands,2002,NaN
Turks and Caicos Islands,2003,NaN
Turks and Caicos Islands,2004,NaN
Turks and Caicos Islands,2005,NaN
Turks and Caicos Islands,2006,NaN
Turks and Caicos Islands,2007,NaN
Turks and Caicos Islands,2008,NaN
Turks and Caicos Islands,2009,NaN
Turks and Caicos Islands,2010,NaN
Turks and Caicos Islands,2011,NaN
Turks and Caicos Islands,2012,NaN
Turks and Caicos Islands,2013,NaN
Turks and Caicos Islands,2014,NaN
Turks and Caicos Islands,2015,NaN
Turks and Caicos Islands,2016,NaN
Turks and Caicos Islands,2017,NaN
Turks and Caicos Islands,2018,NaN
Turks and Caicos Islands,2019,NaN
Turks and Caicos Islands,2020,NaN
Turks and Caicos Islands,2021,NaN
Turks and Caicos Islands,2022,NaN
Turks and Caicos Islands,2023,NaN
Tuvalu,1961,-0.041
Tuvalu,1962,0.115
Tuvalu,1963,-0.002
Tuvalu,1964,0.002
Tuvalu,1965,-0.3
Tuvalu,1966,0.019
Tuvalu,1967,-0.221
Tuvalu,1968,-0.24
Tuvalu,1969,0.208
Tuvalu,1970,0.093
Tuvalu,1971,-0.315
Tuvalu,1972,-0.085
Tuvalu,1973,0.174
Tuvalu,1974,-0.314
Tuvalu,1975,NaN
Tuvalu,1976,-0.086
Tuvalu,1977,-0.064
Tuvalu,1978,0.058
Tuvalu,1979,0.24
Tuvalu,1980,0.286
Tuvalu,1981,0.139
Tuvalu,1982,0.018
Tuvalu,1983,-0.057
Tuvalu,1984,0.084
Tuvalu,1985,0.193
Tuvalu,1986,0.43
Tuvalu,1987,-0.017
Tuvalu,1988,0.069
Tuvalu,1989,-0.144
Tuvalu,1990,0.201
Tuvalu,1991,0.524
Tuvalu,1992,0.211
Tuvalu,1993,-0.003
Tuvalu,1994,NaN
Tuvalu,1995,0.396
Tuvalu,1996,0.362
Tuvalu,1997,0.41
Tuvalu,1998,0.192
Tuvalu,1999,0.39
Tuvalu,2000,0.499
Tuvalu,2001,0.761
Tuvalu,2002,0.788
Tuvalu,2003,0.562
Tuvalu,2004,0.64
Tuvalu,2005,0.803
Tuvalu,2006,0.65
Tuvalu,2007,0.744
Tuvalu,2008,0.371
Tuvalu,2009,0.653
Tuvalu,2010,0.911
Tuvalu,2011,0.789
Tuvalu,2012,0.596
Tuvalu,2013,0.666
Tuvalu,2014,0.63
Tuvalu,2015,0.781
Tuvalu,2016,0.905
Tuvalu,2017,0.996
Tuvalu,2018,0.958
Tuvalu,2019,1.062
Tuvalu,2020,1.179
Tuvalu,2021,0.673
Tuvalu,2022,0.646
Tuvalu,2023,1.177
Uganda,1961,-0.025
Uganda,1962,-0.288
Uganda,1963,-0.209
Uganda,1964,-0.265
Uganda,1965,-0.133
Uganda,1966,0.003
Uganda,1967,-0.073
